month,district,pred_civil_works_count,pred_district_civil_works_count,pred_district_community_dev_count,pred_district_electricity_count,pred_district_environment_count,pred_district_inspection_count,pred_district_sanitation_count,pred_education_count,pred_electricity_count,pred_environment_count,pred_metro_police_count,pred_others_count,pred_police_count,pred_private_sector_count,pred_public_health_count,pred_transportation_count,pred_waterworks_count
11,ดินแดง,1348.0,1262.0,0.0,0.0,9.0,919.0,0.0,0.0,3.0,53.0,0.0,41.0,0.0,0.0,0.0,27.0,4.0
11,ดุสิต,674.0,11.0,1.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,500.0,38.0
11,ตลิ่งชัน,896.0,887.0,0.0,0.0,0.0,269.0,156.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,543.0,0.0
11,ทวีวัฒนา,703.0,518.0,0.0,34.0,0.0,316.0,27.0,1.0,27.0,97.0,0.0,0.0,1.0,0.0,0.0,165.0,0.0
11,ทุ่งครุ,511.0,504.0,0.0,255.0,228.0,0.0,267.0,2.0,198.0,259.0,55.0,0.0,33.0,0.0,0.0,0.0,3.0
11,ธนบุรี,1098.0,159.0,0.0,0.0,3.0,4.0,0.0,0.0,27.0,0.0,94.0,0.0,76.0,0.0,0.0,25.0,0.0
11,บางกอกน้อย,350.0,0.0,0.0,40.0,0.0,763.0,8.0,0.0,7.0,0.0,0.0,1123.0,1.0,301.0,0.0,0.0,0.0
11,บางกอกใหญ่,496.0,498.0,0.0,10.0,0.0,52.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1.0
11,บางกะปิ,1567.0,1167.0,2.0,280.0,5.0,0.0,184.0,8.0,1300.0,19.0,3.0,0.0,8.0,0.0,0.0,724.0,54.0
11,บางขุนเทียน,975.0,1004.0,0.0,81.0,304.0,0.0,243.0,4.0,57.0,424.0,52.0,0.0,55.0,1.0,24.0,577.0,1.0
11,บางคอแหลม,925.0,925.0,2.0,0.0,9.0,0.0,548.0,0.0,0.0,60.0,8.0,0.0,2.0,0.0,10.0,0.0,0.0
11,บางซื่อ,979.0,977.0,0.0,45.0,0.0,0.0,394.0,1.0,93.0,0.0,0.0,0.0,4.0,333.0,0.0,123.0,0.0
11,บางนา,908.0,836.0,0.0,233.0,96.0,38.0,50.0,13.0,184.0,99.0,26.0,0.0,35.0,0.0,8.0,240.0,0.0
11,บางบอน,581.0,573.0,0.0,188.0,58.0,11.0,28.0,2.0,247.0,179.0,3.0,16.0,2.0,0.0,13.0,85.0,0.0
11,บางพลัด,116.0,0.0,0.0,571.0,0.0,0.0,1.0,1.0,619.0,1.0,252.0,933.0,228.0,20.0,0.0,1.0,0.0
11,บางรัก,747.0,68.0,36.0,0.0,0.0,698.0,776.0,1.0,0.0,0.0,857.0,0.0,949.0,0.0,0.0,6.0,0.0
11,บางเขน,1646.0,1653.0,0.0,9.0,0.0,1654.0,196.0,0.0,38.0,22.0,0.0,0.0,3.0,0.0,0.0,149.0,9.0
11,บางแค,1019.0,550.0,0.0,100.0,58.0,664.0,90.0,2.0,44.0,193.0,172.0,0.0,369.0,0.0,12.0,366.0,3.0
11,บึงกุ่ม,1198.0,855.0,0.0,17.0,125.0,1177.0,112.0,7.0,16.0,122.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
11,ปทุมวัน,1238.0,11.0,0.0,0.0,0.0,1148.0,0.0,292.0,0.0,66.0,718.0,0.0,764.0,0.0,0.0,0.0,0.0
11,ประเวศ,1474.0,1495.0,0.0,35.0,3.0,1359.0,93.0,2.0,251.0,1126.0,0.0,0.0,0.0,3.0,33.0,101.0,0.0
11,ป้อมปราบศัตรูพ่าย,95.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0.0,0.0,84.0,0.0,126.0,0.0,44.0,10.0,0.0
11,พญาไท,1056.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,3.0,0.0,0.0,1.0,0.0
11,พระนคร,504.0,74.0,0.0,0.0,0.0,1262.0,0.0,36.0,2.0,0.0,0.0,284.0,9.0,0.0,0.0,284.0,0.0
11,พระโขนง,810.0,811.0,0.0,518.0,78.0,0.0,97.0,0.0,701.0,363.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0
11,ภาษีเจริญ,952.0,515.0,0.0,4.0,15.0,766.0,102.0,5.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,142.0,0.0
11,มีนบุรี,907.0,907.0,0.0,368.0,0.0,0.0,0.0,1.0,788.0,156.0,29.0,1.0,25.0,9.0,0.0,472.0,5.0
11,ยานนาวา,1339.0,727.0,1.0,95.0,69.0,945.0,0.0,0.0,97.0,71.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
11,ราชเทวี,1368.0,0.0,1.0,2.0,0.0,639.0,0.0,0.0,6.0,0.0,561.0,0.0,566.0,0.0,0.0,295.0,0.0
11,ราษฎร์บูรณะ,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,386.0,11.0,3.0,0.0,91.0,0.0
11,ลาดกระบัง,479.0,6.0,2.0,0.0,140.0,30.0,15.0,5.0,0.0,636.0,106.0,801.0,142.0,0.0,128.0,62.0,0.0
11,ลาดพร้าว,940.0,961.0,1.0,0.0,353.0,30.0,585.0,0.0,10.0,317.0,2.0,0.0,32.0,0.0,0.0,14.0,0.0
11,วังทองหลาง,1055.0,948.0,7.0,5.0,0.0,174.0,10.0,0.0,267.0,13.0,13.0,0.0,20.0,168.0,0.0,36.0,75.0
11,วัฒนา,1977.0,1925.0,0.0,0.0,5.0,904.0,33.0,2.0,0.0,0.0,431.0,0.0,421.0,0.0,0.0,0.0,0.0
11,สวนหลวง,1163.0,1016.0,0.0,26.0,8.0,0.0,60.0,6.0,342.0,0.0,29.0,0.0,82.0,52.0,0.0,283.0,0.0
11,สะพานสูง,578.0,578.0,0.0,126.0,6.0,117.0,115.0,0.0,371.0,137.0,100.0,0.0,137.0,0.0,0.0,97.0,0.0
11,สัมพันธวงศ์,13.0,9.0,1.0,0.0,88.0,290.0,10.0,1.0,0.0,53.0,99.0,0.0,118.0,0.0,0.0,9.0,1.0
11,สาทร,1115.0,171.0,0.0,0.0,0.0,1128.0,46.0,0.0,0.0,0.0,121.0,0.0,122.0,0.0,0.0,0.0,0.0
11,สายไหม,636.0,350.0,2.0,125.0,202.0,35.0,684.0,4.0,149.0,481.0,0.0,0.0,5.0,103.0,0.0,16.0,0.0
11,หนองจอก,50.0,0.0,0.0,911.0,0.0,0.0,0.0,0.0,923.0,0.0,2.0,983.0,3.0,2.0,0.0,8.0,0.0
11,หนองแขม,642.0,481.0,20.0,1.0,65.0,540.0,2.0,3.0,20.0,327.0,61.0,0.0,73.0,0.0,1.0,0.0,0.0
11,หลักสี่,901.0,969.0,0.0,2.0,79.0,515.0,19.0,1.0,28.0,150.0,0.0,0.0,0.0,0.0,0.0,189.0,10.0
11,ห้วยขวาง,1269.0,901.0,0.0,0.0,24.0,106.0,9.0,1.0,0.0,25.0,202.0,0.0,189.0,0.0,0.0,6.0,0.0
12,คลองสาน,566.0,515.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,23.0,403.0,0.0,366.0,0.0,27.0,1.0,0.0
12,คลองสามวา,886.0,716.0,0.0,154.0,278.0,796.0,0.0,0.0,115.0,735.0,177.0,0.0,126.0,0.0,0.0,61.0,0.0
12,คลองเตย,1425.0,603.0,0.0,57.0,29.0,1426.0,0.0,0.0,67.0,458.0,1029.0,0.0,1101.0,0.0,0.0,195.0,0.0
12,คันนายาว,459.0,473.0,0.0,11.0,538.0,234.0,0.0,1.0,18.0,540.0,0.0,0.0,2.0,0.0,0.0,108.0,0.0
12,จตุจักร,2456.0,626.0,16.0,787.0,228.0,1567.0,0.0,2.0,379.0,887.0,156.0,27.0,185.0,14.0,0.0,1335.0,0.0
12,จอมทอง,228.0,84.0,0.0,592.0,554.0,27.0,0.0,2.0,464.0,615.0,1.0,0.0,0.0,0.0,0.0,14.0,46.0
12,ดอนเมือง,487.0,606.0,0.0,0.0,301.0,632.0,6.0,2.0,0.0,465.0,10.0,0.0,2.0,0.0,1.0,260.0,0.0
12,ดินแดง,1103.0,965.0,0.0,2.0,405.0,823.0,0.0,1.0,1.0,749.0,3.0,57.0,7.0,0.0,0.0,23.0,5.0
12,ดุสิต,514.0,0.0,0.0,0.0,0.0,70.0,0.0,10.0,7.0,31.0,3.0,0.0,11.0,0.0,1.0,476.0,19.0
12,ตลิ่งชัน,765.0,694.0,0.0,0.0,0.0,336.0,52.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0
12,ทวีวัฒนา,478.0,241.0,0.0,1.0,0.0,345.0,0.0,0.0,1.0,167.0,2.0,0.0,6.0,0.0,0.0,40.0,0.0
12,ทุ่งครุ,501.0,503.0,0.0,168.0,390.0,0.0,250.0,1.0,104.0,496.0,39.0,0.0,33.0,0.0,0.0,0.0,0.0
12,ธนบุรี,1053.0,80.0,1.0,0.0,10.0,9.0,0.0,1.0,10.0,5.0,119.0,0.0,130.0,0.0,0.0,1.0,0.0
12,บางกอกน้อย,166.0,5.0,0.0,27.0,0.0,936.0,0.0,0.0,0.0,12.0,0.0,1055.0,0.0,275.0,0.0,0.0,0.0
12,บางกอกใหญ่,440.0,462.0,0.0,9.0,0.0,179.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,16.0,0.0,36.0,1.0
12,บางกะปิ,1267.0,863.0,0.0,282.0,126.0,0.0,15.0,5.0,984.0,152.0,78.0,0.0,42.0,0.0,0.0,507.0,25.0
12,บางขุนเทียน,693.0,743.0,0.0,85.0,495.0,0.0,51.0,2.0,71.0,567.0,7.0,0.0,9.0,1.0,14.0,373.0,7.0
12,บางคอแหลม,757.0,756.0,13.0,0.0,136.0,0.0,553.0,0.0,0.0,397.0,6.0,0.0,2.0,0.0,10.0,1.0,0.0
12,บางซื่อ,1057.0,1038.0,0.0,12.0,0.0,0.0,137.0,3.0,39.0,0.0,0.0,0.0,0.0,325.0,0.0,62.0,0.0
12,บางนา,675.0,570.0,0.0,201.0,505.0,0.0,0.0,1.0,61.0,652.0,17.0,0.0,22.0,0.0,12.0,210.0,0.0
12,บางบอน,544.0,492.0,0.0,133.0,289.0,47.0,0.0,1.0,250.0,406.0,9.0,7.0,20.0,0.0,26.0,43.0,0.0
12,บางพลัด,1.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,346.0,33.0,414.0,656.0,388.0,0.0,0.0,0.0,0.0
12,บางรัก,369.0,0.0,19.0,0.0,0.0,742.0,542.0,0.0,0.0,3.0,775.0,0.0,891.0,0.0,0.0,6.0,0.0
12,บางเขน,984.0,1015.0,0.0,1.0,25.0,1025.0,10.0,6.0,6.0,185.0,0.0,0.0,2.0,0.0,0.0,94.0,0.0
12,บางแค,646.0,398.0,0.0,108.0,164.0,612.0,12.0,1.0,132.0,316.0,254.0,0.0,383.0,3.0,16.0,104.0,0.0
12,บึงกุ่ม,503.0,494.0,0.0,22.0,399.0,1109.0,0.0,4.0,24.0,436.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12,ปทุมวัน,1062.0,32.0,0.0,0.0,0.0,1213.0,0.0,282.0,0.0,142.0,833.0,0.0,825.0,0.0,0.0,0.0,0.0
12,ประเวศ,1424.0,1267.0,3.0,71.0,233.0,1354.0,5.0,6.0,265.0,1448.0,0.0,0.0,0.0,0.0,25.0,179.0,1.0
12,ป้อมปราบศัตรูพ่าย,126.0,0.0,0.0,0.0,0.0,782.0,0.0,0.0,0.0,0.0,88.0,0.0,160.0,3.0,32.0,11.0,0.0
12,พญาไท,720.0,707.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,94.0,0.0,59.0,0.0,0.0,0.0,0.0
12,พระนคร,436.0,44.0,0.0,0.0,0.0,1137.0,0.0,0.0,3.0,11.0,3.0,250.0,17.0,0.0,0.0,209.0,0.0
12,พระโขนง,685.0,685.0,0.0,502.0,524.0,0.0,39.0,2.0,513.0,687.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0
12,ภาษีเจริญ,819.0,172.0,0.0,2.0,27.0,866.0,0.0,2.0,5.0,38.0,0.0,0.0,19.0,46.0,0.0,78.0,4.0
12,มีนบุรี,797.0,795.0,0.0,233.0,436.0,5.0,0.0,2.0,665.0,616.0,17.0,0.0,35.0,29.0,0.0,314.0,19.0
12,ยานนาวา,859.0,122.0,0.0,0.0,32.0,835.0,0.0,5.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
12,ราชเทวี,1095.0,0.0,0.0,0.0,10.0,436.0,0.0,1.0,0.0,5.0,520.0,0.0,530.0,0.0,0.0,234.0,0.0
12,ราษฎร์บูรณะ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,335.0,38.0,2.0,0.0,103.0,0.0
12,ลาดกระบัง,107.0,0.0,3.0,0.0,941.0,30.0,9.0,5.0,0.0,974.0,480.0,527.0,564.0,0.0,55.0,74.0,0.0
12,ลาดพร้าว,784.0,817.0,0.0,0.0,710.0,51.0,333.0,6.0,12.0,715.0,35.0,0.0,108.0,0.0,0.0,0.0,0.0
12,วังทองหลาง,788.0,666.0,3.0,1.0,609.0,130.0,0.0,0.0,73.0,675.0,5.0,0.0,14.0,12.0,0.0,0.0,58.0
12,วัฒนา,1639.0,1488.0,0.0,0.0,33.0,920.0,0.0,7.0,0.0,10.0,485.0,0.0,525.0,0.0,0.0,0.0,0.0
12,สวนหลวง,946.0,762.0,0.0,54.0,147.0,0.0,0.0,5.0,324.0,268.0,102.0,0.0,290.0,0.0,0.0,235.0,0.0
12,สะพานสูง,579.0,574.0,0.0,75.0,143.0,111.0,84.0,0.0,317.0,501.0,99.0,0.0,168.0,0.0,0.0,66.0,0.0
12,สัมพันธวงศ์,9.0,27.0,0.0,0.0,107.0,346.0,0.0,1.0,0.0,69.0,239.0,0.0,149.0,0.0,0.0,10.0,0.0
12,สาทร,830.0,37.0,0.0,0.0,4.0,904.0,3.0,0.0,0.0,6.0,148.0,0.0,136.0,0.0,0.0,0.0,0.0
12,สายไหม,366.0,247.0,0.0,157.0,498.0,104.0,639.0,1.0,113.0,650.0,0.0,0.0,1.0,65.0,0.0,6.0,0.0
12,หนองจอก,37.0,0.0,0.0,713.0,0.0,0.0,0.0,0.0,618.0,130.0,20.0,761.0,26.0,0.0,0.0,11.0,0.0
12,หนองแขม,497.0,277.0,36.0,8.0,104.0,749.0,0.0,0.0,11.0,410.0,60.0,0.0,74.0,0.0,0.0,0.0,4.0
12,หลักสี่,598.0,759.0,0.0,0.0,105.0,439.0,10.0,0.0,15.0,421.0,0.0,0.0,6.0,0.0,0.0,147.0,3.0
12,ห้วยขวาง,918.0,644.0,0.0,0.0,209.0,55.0,0.0,0.0,0.0,293.0,206.0,0.0,237.0,0.0,0.0,0.0,0.0
